Date,Asset 0,Asset 1
2020-05-22,89.01383479379518,102.04728339034823
2020-05-25,88.23008549348954,102.46573877750376
2020-05-26,88.09117668139349,102.83720700247964
2020-05-27,88.51810057998847,103.27215765790783
2020-05-28,90.4545549953464,103.68199402638957
2020-05-29,90.6567385885242,103.90975557172581
2020-06-01,90.94489669679923,103.65012267824585
2020-06-02,90.8911675293143,103.78733211000863
2020-06-03,88.95754056867595,104.02977397879994
2020-06-04,88.95331834496973,104.16291365192376
2020-06-05,89.03662840146168,104.1407918698199
2020-06-08,91.58170777426689,104.18990946141164
2020-06-09,91.40530891964606,104.29966276884983
2020-06-10,91.74160290788929,104.03823452776162
2020-06-11,91.72872146844034,104.22436602581773
2020-06-12,90.54411157582048,104.37815123482659
2020-06-15,91.7482781471834,104.35146463378537
2020-06-16,92.55730939962638,104.53519354909776
2020-06-17,93.4148800204663,104.85013889689216
2020-06-18,92.47999377753179,104.58985014004902
2020-06-19,93.98655166271548,104.98615016573847
2020-06-22,92.52782242586466,105.26337230522704
2020-06-23,93.16917166471995,105.5386110673836
2020-06-24,95.53641633053105,105.81222909684776
2020-06-25,94.49331072674055,106.01095780998115
2020-06-26,93.91226618198809,106.0192086774467
2020-06-29,94.04224750301162,105.83155777368607
2020-06-30,93.53057798642389,105.97637201056523
2020-07-01,91.92368520036149,106.01994637605299
2020-07-02,92.01847110589247,105.84286623869517
2020-07-03,90.93974210300854,106.32129973454101
2020-07-06,91.45255566635602,106.55483790228753
2020-07-07,90.52700502094672,106.47951118582574
2020-07-08,92.15537240213791,106.06600545194269
2020-07-09,91.36366856098431,105.85032210872751
2020-07-10,91.053681607941,105.98879354334602
2020-07-13,91.92075371237287,105.92805563616561
2020-07-14,90.66970773722444,105.58503058635486
2020-07-15,90.92687809748452,105.66411096961272
2020-07-16,92.30796443800867,105.62990231741544
2020-07-17,90.66364540948294,105.53083462062234
2020-07-20,90.87665796623509,105.20833179894223
2020-07-21,91.16792618552705,105.30511190778813
2020-07-22,92.00301620573465,105.02890392536031
2020-07-23,90.74458784114957,104.98063955815414
2020-07-24,89.41866464861631,105.29611166594421
2020-07-27,89.97221252055711,105.63486494019227
2020-07-28,90.29856214027514,105.60882427615952
2020-07-29,90.57833294247469,104.80050856379206
2020-07-30,90.95788177649484,105.00813242083036
2020-07-31,90.28207906776075,104.77061026569088
2020-08-03,90.54307142004194,104.41136379266203
2020-08-04,90.86746068835335,104.61418427756473
2020-08-05,90.15723123130385,104.13564388369214
2020-08-06,92.10822356127093,104.33071087844105
2020-08-07,92.62787883448773,104.57688531763625
2020-08-10,91.40820332207363,104.71740064321422
2020-08-11,92.11455993358406,104.78069312278694
2020-08-12,91.12519610470355,104.75906150065171
2020-08-13,91.96538143588984,104.63940162105902
2020-08-14,93.20511769933115,104.36246032335868
2020-08-17,92.36518693906903,104.99518291874197
2020-08-18,93.40332797821767,104.88561256400469
2020-08-19,93.86528785162139,104.64981076977256
2020-08-20,94.7683134504495,104.63319609367514
2020-08-21,96.85314793164964,104.7935704463207
2020-08-24,96.60849017780548,105.07146224015185
2020-08-25,95.81059149172795,105.01911137024138
2020-08-26,94.8731054166852,104.97676670990373
2020-08-27,94.02333740565886,104.77304293099905
2020-08-28,93.96495984074062,104.71343139365517
2020-08-31,94.35303318454415,104.9499866883036
2020-09-01,94.67348512669011,104.94155179939804
2020-09-02,95.58983862864794,104.85251625061368
2020-09-03,95.62813979950946,104.90569622490406
2020-09-04,97.24191355731506,104.70724906468685
2020-09-07,96.97508367217735,104.14757618046646
2020-09-08,100.0380956474759,104.02788658296596
2020-09-09,100.77584010407203,103.25524806134167
2020-09-10,99.82638896800778,103.1943290762981
2020-09-11,98.6465206222231,103.30926759274723
2020-09-14,99.21278226752015,103.57455434924674
2020-09-15,98.98676994444115,103.72084141705788
2020-09-16,99.81668797300478,103.7382282382775
2020-09-17,100.3791552210179,103.47835310798554
2020-09-18,100.32169179594072,103.20010660735524
2020-09-21,99.3881982861767,103.1533701111518
2020-09-22,97.72034713360986,102.93661748460838
2020-09-23,97.25145751228943,102.6951805396206
2020-09-24,98.22529746378945,102.71456146970795
2020-09-25,98.48897010811993,102.50216906353684
2020-09-28,97.13214664227954,102.04177228310516
2020-09-29,97.34771403364691,101.9934189271471
2020-09-30,97.79872230818935,101.75740187864824
2020-10-01,96.84799484508734,101.89795764836738
2020-10-02,97.04152108962086,102.23853021270332
2020-10-05,97.13017982684978,102.4423117073381
2020-10-06,95.903765735268,102.56284790494385
2020-10-07,96.31801282396125,102.9242236512545
2020-10-08,96.95696534384497,102.67799030661276
2020-10-09,98.17985435539353,102.53675096127806
2020-10-12,99.38520026716463,102.59250833307382
2020-10-13,97.8695122925973,102.49808334774626
2020-10-14,96.85880721782996,102.54339782727881
2020-10-15,97.45078175215286,102.45355256821247
2020-10-16,98.04498536610421,102.39367594368713
2020-10-19,98.64422338780669,102.29127565161411
2020-10-20,103.07518955026953,102.49103297719981
2020-10-21,103.77085822946313,102.45077442553993
2020-10-22,105.14227792004853,102.12081862302796
2020-10-23,106.31272627646304,102.09725543718575
2020-10-26,107.12798655578256,101.94851118355541
2020-10-27,106.77273600480142,102.32789874379729
2020-10-28,107.72284619237415,102.42916818366332
2020-10-29,106.81003150709694,102.76549202287075
2020-10-30,106.55057489696678,102.80208487311884
2020-11-02,105.99261515822755,103.04876895705407
2020-11-03,106.11792369533816,103.25543641292695
2020-11-04,108.96752468988622,103.40860848315133
2020-11-05,106.7116435656074,102.96413124879919
2020-11-06,107.57248618394797,103.02377917784791
2020-11-09,105.64998540229946,103.38551360375476
2020-11-10,105.1127492186015,103.3968977400406
2020-11-11,106.44562484008529,103.71007363287768
2020-11-12,106.5502102073581,103.5925228529416
2020-11-13,105.28269112908805,103.52035085094519
2020-11-16,104.4586627948362,103.70801958759573
2020-11-17,105.2933759347654,103.34716469935688
2020-11-18,104.45142240848932,103.7915326122351
2020-11-19,104.73461665361394,103.72745482147624
2020-11-20,104.81528400464155,104.07923894347732
2020-11-23,104.07005957861944,103.93045562260801
2020-11-24,106.65800894333583,104.13544700694544
2020-11-25,107.45462638792283,104.03432298383042
2020-11-26,105.04185548990984,103.63967624376795
2020-11-27,105.29082277936874,103.53705745342484
2020-11-30,104.53014342947426,103.51532555477168
2020-12-01,105.57212237601993,103.64846327965836
2020-12-02,104.65415772058697,103.45028152849088
2020-12-03,104.54455702234866,103.59372320791648
2020-12-04,105.17152151727767,103.53394744303426
2020-12-07,106.23594018944213,103.02679999684328
2020-12-08,104.8263911415533,103.29058113168969
2020-12-09,104.45599175341714,103.57942563546668
2020-12-10,103.92127612168123,103.49410369973286
2020-12-11,103.18038524880669,103.45314383253708
2020-12-14,105.29335519776986,103.32451653224678
2020-12-15,105.80476425605335,103.43149230047062
2020-12-16,104.32923746831806,103.28578177186768
2020-12-17,105.44741518867052,103.51035443345866
2020-12-18,108.04292031356731,103.48056109204762
2020-12-21,109.34289703097342,103.15051413518961
2020-12-22,107.50248109805824,103.33692170994351
2020-12-23,106.94090622206022,103.46740807164501
2020-12-24,108.51571490756866,102.99460416797912
2020-12-25,107.67570274470764,103.050692155503
2020-12-28,108.24634169494234,103.20437160583316
2020-12-29,109.22896446592327,103.18792980867717
2020-12-30,108.11430439717502,103.07116975748085
2020-12-31,108.06871361610737,103.39861649921134
2021-01-01,104.1953934426584,103.23431739060804
2021-01-04,103.01819571874825,103.69667594731862
2021-01-05,102.74959903645113,103.51613945960771
2021-01-06,101.33173040752696,103.76955223400522
2021-01-07,103.2509645014741,104.25041177184984
2021-01-08,101.6158440999597,103.92197171377806
2021-01-11,101.13568266097485,104.0550799893913
2021-01-12,101.31136955015403,103.87410626093454
2021-01-13,103.0067292853154,104.09209304925125
2021-01-14,101.36890092535349,104.47733505772237
2021-01-15,102.7407226684658,104.95366845296414
2021-01-18,102.77866222558816,105.23353240738797
2021-01-19,101.66688934128887,105.15366573026263
2021-01-20,102.2268755817378,105.35319594751138
2021-01-21,102.4838180115603,106.06265150662233
2021-01-22,101.8144733111405,106.4081262374903
2021-01-25,101.92088997113945,107.01695569402936
2021-01-26,101.50225885135778,107.33985548697899
2021-01-27,101.65872734869639,107.03059256356488
2021-01-28,102.45077342868876,106.97022290883442
2021-01-29,104.33630030448377,107.17578248532733
2021-02-01,102.90816669167535,106.93723346442623
2021-02-02,105.45417566566667,107.13834868230818
2021-02-03,103.1717509207349,106.63437467176449
2021-02-04,103.02041552685928,106.6297987818013
2021-02-05,103.73621079502232,106.80400450341969
2021-02-08,104.09360736911808,106.32105659249294
2021-02-09,103.3873889502002,106.48508639633685
2021-02-10,103.16981098195865,106.74509208532872
2021-02-11,102.62066753945922,107.01423915502362
2021-02-12,101.96297496696344,106.59069212074147
2021-02-15,102.97605791027908,106.22716218714541
2021-02-16,103.41994792513522,106.55331639713124
2021-02-17,102.63655765944301,106.88091817674047
2021-02-18,103.71511484708967,106.61843706283697
2021-02-19,104.10348825759937,106.2839233553774
2021-02-22,105.09404841538455,106.56566387996911
2021-02-23,105.8738343318081,106.06439632631512
2021-02-24,104.90984872465458,106.2645002315213
2021-02-25,104.27198403100873,105.8463874262194
2021-02-26,105.18591505763213,105.48607089739849
2021-03-01,105.94324507805908,105.5317231230845
2021-03-02,105.9449584913309,105.72925103318937
2021-03-03,106.11285969562152,105.93441962137116
2021-03-04,107.68860491185805,105.99154366241386
2021-03-05,106.99575493237681,105.77810661569215
2021-03-08,107.68882689709629,105.5801466246993
2021-03-09,107.46942208378299,105.65920007847971
2021-03-10,107.23163022004232,105.85748453595995
2021-03-11,108.60347402363296,105.63361556402324
2021-03-12,109.65246030562949,105.46302395228957
2021-03-15,110.69663250567459,105.31557766502908
2021-03-16,112.3758809494505,105.34069893810734
2021-03-17,112.43110880730418,105.10118145257654
2021-03-18,113.33255512563363,105.10713200811466
2021-03-19,112.96313681892545,105.1719162173091
2021-03-22,113.40782792015116,105.31707274902493
2021-03-23,113.26927054935109,105.44747725645607
2021-03-24,113.42262821512684,105.12456357640406
2021-03-25,114.2195571061342,105.14992324526358
2021-03-26,113.19341127618326,105.27700145327618
2021-03-29,115.94043594824042,105.10383693623795
2021-03-30,114.65442287416107,105.00879705050411
2021-03-31,113.11535690660337,105.38791667212395
2021-04-01,114.63957464455451,104.87503337898032
2021-04-02,115.70257143171938,105.45843944951972
2021-04-05,116.55379045408321,105.79204284773705
2021-04-06,117.41689773729178,105.72032648273833
2021-04-07,117.43032034217254,106.16386023077935
2021-04-08,116.27108514916358,105.91607274470942
2021-04-09,116.40053402699586,106.06579699026204
2021-04-12,115.5394471787768,105.70403243386444
2021-04-13,116.8536151344559,106.13401842318042
2021-04-14,116.68846595315716,105.97289435437641
2021-04-15,115.6305986714286,106.21475319118518
2021-04-16,115.23915956708773,106.2822210876588
2021-04-19,115.8093140929187,106.19355785038678
2021-04-20,115.10055452497707,106.05965227052023
2021-04-21,114.06132075432352,106.75112517044454
2021-04-22,114.40588649392906,106.5822142066382
2021-04-23,114.75315778897898,106.73706484039838
2021-04-26,114.1243161427399,106.93257815008748
2021-04-27,113.54513794110026,107.25575679432939
2021-04-28,113.8731173163087,107.56818215847895
2021-04-29,112.04698184527489,107.2820804433436
2021-04-30,110.30092358215282,107.29265151825882
2021-05-03,109.43372145125676,107.48836802679192
2021-05-04,109.19682566049005,107.58566484866876
2021-05-05,109.61021019341007,107.41241664294823
2021-05-06,111.48752157684302,107.30006704049954
2021-05-07,112.60552603138012,107.29864434801021
2021-05-10,112.42995812347245,107.00630802681637
2021-05-11,112.43418006833055,107.00956025980753
2021-05-12,111.19145601654536,107.18209478350886
2021-05-13,111.19626574841695,107.34229733256804
2021-05-14,110.86096993554769,107.49371379838877
2021-05-17,111.29555854924267,107.26478858746967
2021-05-18,110.28441387834256,106.8368745209466
2021-05-19,110.96386637811896,106.9416475828266
2021-05-20,112.93782211036576,106.76048415143977
2021-05-21,112.82719166770742,106.87772219475235
2021-05-24,113.37098884595291,107.31593140482765
2021-05-25,114.2905854266972,107.38047546573064
2021-05-26,113.80061913881664,107.33164206423231
2021-05-27,114.11903916228643,107.14336203658644
2021-05-28,114.16423457087978,106.89966410246672
2021-05-31,114.31968557624063,107.25783136479056
2021-06-01,113.35073380954464,106.61207675600492
2021-06-02,113.41094967657719,106.57207431757212
2021-06-03,114.08204574827172,106.90332735718471
2021-06-04,116.00409422815581,106.64091421354087
2021-06-07,117.30246488190484,106.6333570770691
2021-06-08,120.23206349229815,106.57011912814957
2021-06-09,119.22065368599608,106.73410301020452
2021-06-10,120.43622620203264,107.13392599433776
2021-06-11,120.7174205763284,107.02633196474956
2021-06-14,123.78369573945764,106.76497287779085
2021-06-15,122.6854284011871,106.6001407845202
2021-06-16,121.55358697670793,107.13668516981278
2021-06-17,120.76082197123188,107.68075621388233
2021-06-18,117.91716332514514,107.80534801722497
2021-06-21,117.24597111427406,107.98233002715278
2021-06-22,116.27051064371845,107.82076452888924
2021-06-23,116.49844722778614,108.10620763439258
2021-06-24,116.98038457318212,108.04726188068479
2021-06-25,119.52591619709685,107.82627239075285
2021-06-28,120.85158080184264,107.90375500908993
2021-06-29,120.09401444793993,107.83103547320036
2021-06-30,118.9069196876314,107.89876795436734
2021-07-01,119.60229296252301,107.89983627452577
2021-07-02,117.85501121004485,108.00465765251283
2021-07-05,120.35853928051125,108.04856638495978
2021-07-06,122.00986278283821,108.56978025388938
2021-07-07,121.39322947806113,108.78418474766114
2021-07-08,119.08805311438,108.70263311045409
2021-07-09,120.96095480777093,108.85804166354653
2021-07-12,120.83454592510579,108.70790871562484
2021-07-13,122.57350773022861,108.71576709808761
2021-07-14,120.40787978250948,108.45009188553327
2021-07-15,119.62261091178672,108.18001130731531
2021-07-16,119.66001468248342,108.22874846767836
2021-07-19,119.75409059055096,107.85438944392271
2021-07-20,119.17467892838604,107.90173463941466
2021-07-21,120.0497134767223,107.80769869636858
2021-07-22,118.6352230505725,107.83003135658342
2021-07-23,118.47383988875582,108.03415581446806
2021-07-26,118.66559065468462,108.31809533737467
2021-07-27,119.39003485666781,108.43955753592931
2021-07-28,120.38775995316125,108.211925008734
2021-07-29,118.89238998100002,108.39539343994487
2021-07-30,116.871700138981,108.80626361967272
2021-08-02,118.60722705719795,108.90273877765767
2021-08-03,119.08513796942934,108.3965327118165
2021-08-04,118.10863274565111,108.064181572358
2021-08-05,120.23478852354418,108.16461408273621
2021-08-06,120.42307940180581,108.09135494379878
2021-08-09,122.07509054364174,108.72525897840404
2021-08-10,122.19951940490277,108.6021782796917
2021-08-11,125.12021230156294,108.54821152428542
2021-08-12,127.66783379604156,108.70864310384236
2021-08-13,127.34017246880778,108.06501787759221
2021-08-16,128.78338187820395,108.31506993345756
2021-08-17,129.76210762026932,108.25536856893126
2021-08-18,131.82494002400247,107.87932454527744
2021-08-19,130.42349392942307,107.77560998577577
2021-08-20,131.47530882441876,108.10184637528508
2021-08-23,133.09639612641183,108.18826666096999
2021-08-24,130.50148315983142,107.45308291100373
2021-08-25,128.79485614438644,107.58425414653259
2021-08-26,125.88280200042716,107.5086662468711
2021-08-27,125.53062082939535,107.57493497620736
2021-08-30,126.58816963007729,107.23747685769919
2021-08-31,128.7956913489496,107.51613182528132
2021-09-01,128.9365846065341,107.79167883324112
2021-09-02,131.3730032717411,107.83914265167114
2021-09-03,129.36591319531027,107.85110236555562
2021-09-06,126.9233750874142,108.1682703545348
2021-09-07,126.87557496185798,108.31016820054498
2021-09-08,127.46157529707334,108.24832521244012
2021-09-09,127.44659319772754,108.20800710101119
2021-09-10,124.52518500615206,108.34572991929751
2021-09-13,124.43091135424835,108.8590865550133
2021-09-14,122.63500610440641,108.74055991907399
2021-09-15,123.6010526212306,108.63141472247382
2021-09-16,124.14733792678221,108.86159699431239
2021-09-17,122.86239740945628,108.72723966398536
2021-09-20,122.17952510104635,108.48365221164045
2021-09-21,120.75145021461167,108.20585947010797
2021-09-22,120.69621428697926,108.61211769729535
2021-09-23,122.04138804603599,108.3881296692488
2021-09-24,120.71547439533997,108.33472546750944
2021-09-27,121.43812213187807,107.93874129170231
2021-09-28,120.74072386057885,107.92676198536778
2021-09-29,119.69038820353548,107.82660477187123
2021-09-30,119.57548847888859,107.78927991524398
2021-10-01,118.20997647143203,107.68346841206717
2021-10-04,117.49994744261227,107.7020409621553
2021-10-05,115.9441259590913,107.66171260835755
2021-10-06,118.58612215960105,107.61498386278299
2021-10-07,118.66358723542245,107.43545411137241
2021-10-08,117.75562761941751,107.26181978125675
2021-10-11,118.07157441617706,107.50115734985033
2021-10-12,117.95114315524353,107.47570247341886
2021-10-13,117.68577072533553,107.8074493889584
2021-10-14,118.53820135441093,107.70102345568901
2021-10-15,119.59102388826715,107.55678343239752
2021-10-18,118.90390484765545,107.85369777010408
2021-10-19,118.1600018722432,107.82346910947074
2021-10-20,117.8218850743809,107.753140367612
2021-10-21,114.81542943330751,107.66734434872573
2021-10-22,112.88825102832429,108.05610784811101
2021-10-25,114.68055406623763,108.07983047331957
2021-10-26,116.86925457295013,108.26586918250516
2021-10-27,116.56921293067839,108.5745008825868
2021-10-28,117.36349517784636,108.70259626771717
2021-10-29,117.80825376649808,108.42362176009087
2021-11-01,122.02460883597553,108.53723881508263
2021-11-02,123.61485167742015,108.90340798280394
2021-11-03,123.46693932521826,109.15342720895443
2021-11-04,122.16734521050387,109.22715685116104
2021-11-05,119.99253978458259,109.09691931244426
2021-11-08,120.30014253001464,109.35999390731688
2021-11-09,119.30303526227301,108.86438872837911
2021-11-10,117.42421002841488,109.17294409897087
2021-11-11,116.59598410129533,109.5349013318595
2021-11-12,115.20399248164523,109.3062224410172
2021-11-15,117.45883916013113,109.34455537559506
2021-11-16,118.66898719178454,108.86534547328566
2021-11-17,118.68830491229147,108.86041481949549
2021-11-18,120.72737859173195,108.7065920329471
2021-11-19,120.86393187489601,108.35652096789529
2021-11-22,119.71962044266789,108.4382406321255
2021-11-23,121.83605029099174,108.8980849641753
2021-11-24,122.61386776425056,109.17001630444642
2021-11-25,121.21090438074053,109.0681191810153
2021-11-26,120.98020976813206,109.48132917904294
2021-11-29,119.81532193285315,109.74823632567936
2021-11-30,117.98119801246531,110.32556928526944
2021-12-01,119.25693864232605,110.26020964203273
2021-12-02,121.89795228000932,110.53920880947534
2021-12-03,120.01048895372253,111.08494375705473
2021-12-06,120.80960484413161,110.56691328917097
2021-12-07,119.95196535892829,110.78939372145203
2021-12-08,119.32144452735972,110.49903056114138
2021-12-09,118.55264514958034,110.33634275782454
2021-12-10,117.42661260824849,110.36855288636
2021-12-13,117.52098613722185,110.47376549412485
2021-12-14,116.44837118410732,110.9675426952624
2021-12-15,116.83560668940589,111.0344101871505
2021-12-16,116.7986373398743,111.04682649019071
2021-12-17,116.5121037128819,110.87805105560571
2021-12-20,115.34844826298244,110.59312126938856
2021-12-21,114.62555065666574,110.28281939139282
2021-12-22,115.64084688126985,110.53217472198081
2021-12-23,116.32898820672489,110.30279965451675
2021-12-24,115.0757977590494,110.76689039121081
2021-12-27,115.23465403142768,110.95697637915329
2021-12-28,116.25006725642567,111.32875900065007
2021-12-29,114.09911734096715,111.29231746989068
2021-12-30,114.83333554748292,111.72803941530984
2021-12-31,114.00263343954767,111.64308920896558
2022-01-03,114.77167314502859,111.65507993476366
2022-01-04,113.8114729150177,111.25858585910562
2022-01-05,111.5341774704198,110.88461816835218
2022-01-06,109.5224604335898,110.7183148514669
2022-01-07,109.60993881121728,110.84902939249443
2022-01-10,109.96104909460153,110.96408329648928
2022-01-11,108.86682996463506,111.18853246208793
2022-01-12,109.68575715142002,111.27334318249369
2022-01-13,107.66589122428731,110.82866510981732
2022-01-14,107.61249143494305,110.68916664109089
2022-01-17,106.17177209588525,110.5749250829051
2022-01-18,105.41662139058316,110.71496791448531
2022-01-19,105.49999936477401,110.95195828472886
2022-01-20,104.50218193762875,110.75679252697061
2022-01-21,104.07384295120534,110.35213685929735
2022-01-24,105.2948108354615,110.48883098107152
2022-01-25,104.63477713580414,110.88120820008302
2022-01-26,105.65774043215185,111.27871980681863
2022-01-27,104.33934386676353,111.19328066870555
2022-01-28,104.99461871067109,111.14886422992637
2022-01-31,106.7519719772805,110.98712362665057
2022-02-01,103.82797935831438,111.34570836143625
2022-02-02,102.92007506977028,111.31146500817492
2022-02-03,103.62195977345819,111.518337110099
2022-02-04,103.40984089609717,111.53726383482135
2022-02-07,103.87224222627893,111.80592393838755
2022-02-08,103.18942018216171,112.2866177429172
2022-02-09,103.31693892736591,112.25064990378984
2022-02-10,103.16083769822603,112.33324954034427
2022-02-11,104.56238510264306,112.33497379989544
2022-02-14,104.89102097652645,112.29795588088527
2022-02-15,105.31997999469975,112.11173025679891
2022-02-16,104.85580005582973,111.76891092978889
2022-02-17,104.30406268730641,111.07657781041604
2022-02-18,103.82001127139728,111.08616587589657
2022-02-21,104.31180935241198,111.05411891549394
2022-02-22,103.84134855566609,111.28463210130361
2022-02-23,104.20948503336673,111.20847463694537
2022-02-24,106.71792729130172,110.72428366364655
2022-02-25,107.80456023670612,110.91956328684303
2022-02-28,107.4339645497137,111.5879459429089
2022-03-01,108.93485421202944,111.47884569569591
2022-03-02,108.45941748089894,111.71126132134708
2022-03-03,106.0084793950935,112.03217095063242
2022-03-04,104.83017244623731,111.7361152024805
2022-03-07,102.6558389117726,111.47631359621717
2022-03-08,102.27337855765724,111.63404108811864
2022-03-09,102.32064175932459,111.44474462270979
2022-03-10,104.3106656673618,111.05969161753055
2022-03-11,104.72457398367818,111.14764834030507
2022-03-14,104.49117384226892,111.79124814984458
2022-03-15,105.50521224942867,111.35364652482409
2022-03-16,102.91893234830358,111.11279176315195
2022-03-17,103.22038951207513,111.24810403631922
2022-03-18,104.15293737587315,111.07601773795311
2022-03-21,102.44724192052853,110.95411398600545
2022-03-22,103.8108070554649,110.88487783093856
2022-03-23,104.23640480371729,110.76712645053858
2022-03-24,103.77298688378818,110.69635683046532
2022-03-25,104.54670835369184,110.52693037878105
2022-03-28,107.30061196399647,110.75085818444224
2022-03-29,107.54933763455301,110.63560124694082
2022-03-30,107.87977671501949,110.44643698916741
2022-03-31,107.34650214151289,110.50491196547223
2022-04-01,106.3439641376591,110.70356917033229
2022-04-04,107.37711561050092,110.80089868128135
2022-04-05,106.3667661134007,110.94272942757549
2022-04-06,106.48007080163191,111.29909463404513
2022-04-07,105.93173606455217,110.72992273205891
2022-04-08,106.53559797547646,110.39233934631424
2022-04-11,106.96650305049968,110.1274071680014
2022-04-12,108.2597575226665,109.77575189985127
2022-04-13,107.66274759207724,109.81071214235227
2022-04-14,107.3609706533805,109.82714568496874
2022-04-15,106.20293569796905,110.1544093816239
2022-04-18,105.69600685865986,110.11347434262262
2022-04-19,106.17604030384453,109.7850450589117
2022-04-20,107.11843514781461,110.20228777027152
2022-04-21,106.03104149695733,110.55409828525555
2022-04-22,107.10883579331716,110.64506360746256
2022-04-25,108.79551786997077,111.17596558608531
2022-04-26,109.33441612922901,112.00737530758968
2022-04-27,111.7143606308437,111.85619072444315
2022-04-28,110.76651216979343,111.69713242362612
